"Year"	"Prec"	"Etp"	"Temp"	"Qobs"
"21-05-1981"	10.9	3.6	28.5	0.233510537825
"22-05-1981"	0	4.2	28.6	0.273229367555182
"23-05-1981"	0	4.1	28.8	0.234231229277015
"24-05-1981"	0	4.1	29.4	0.198081150822765
"25-05-1981"	0	4.4	31.1	0.175868236407826
"26-05-1981"	0	4.8	31.1	0.151732393558843
"27-05-1981"	0	4.9	31.7	0.133791568879779
"28-05-1981"	0	4.3	32	0.125164962695686
"29-05-1981"	0	4.3	32.8	0.111700667690352
"30-05-1981"	0	3.8	32.6	0.107602650156206
"31-05-1981"	0	3.9	32.4	NA
"01-06-1981"	0	3.8	32.6	0.116369707119887
"02-06-1981"	0	3.5	31.7	0.105377128922894
"03-06-1981"	0	3.4	32.3	0.112705514387556
"04-06-1981"	0	3.7	32.1	0.109545100706333
"05-06-1981"	0	4.2	32.7	0.0974544034797458
"06-06-1981"	0.3	3.6	27.6	0.0827477426982136
"07-06-1981"	0	4.5	29.3	0.0751601469144674
"08-06-1981"	0	4.1	29.1	0.0700258303849856
"09-06-1981"	0	4.3	30.1	0.0688138323449146
"10-06-1981"	0	4.1	31.5	0.0633639082721123
"11-06-1981"	0	4.6	30.6	0.0620575533376466
"12-06-1981"	0	4	30	0.0570826674228319
"13-06-1981"	0	4.1	30.8	0.0537297439858034
"14-06-1981"	0	4.1	30.9	0.0502727025963392
"15-06-1981"	0	4.2	29.6	0.0457110348052534
"16-06-1981"	0	4.1	28.7	0.0397128646391572
"17-06-1981"	0	4.4	30	0.0425940036042118
"18-06-1981"	0	4.4	30	0.0425940036042118
"19-06-1981"	0	4.8	29.9	0.0347406901293538
"20-06-1981"	0	4.4	29.3	0.0272723961661067
"21-06-1981"	0	3.9	29.7	0.0320520609201047
"22-06-1981"	0	3.3	29.5	0.0320878514662544
"23-06-1981"	0	4.3	31.7	0.0412784298927075
"24-06-1981"	0	4.2	30.7	0.0415625851378964
"25-06-1981"	0	4.1	30.5	NA
"26-06-1981"	0	3.9	30.5	0.0462934446016901
"27-06-1981"	0	3.9	30.7	0.0441818023788551
"28-06-1981"	0	3.9	31.3	0.044409560399808
"29-06-1981"	0	3.9	31.6	0.0422637544738301
"30-06-1981"	0	3.9	31.6	0.044443724102951
"01-07-1981"	0	3.6	30.9	NA
"02-07-1981"	0	2.9	29.5	0.0462934446016901
"03-07-1981"	0	4.3	30.4	0.0462934446016901
"04-07-1981"	0	4.2	29.7	0.0413559760760319
"05-07-1981"	0	4.8	29.4	NA
"06-07-1981"	0	4.5	29	0.0320878514662544
"07-07-1981"	0	4.5	28.7	0.0368317256741026
"08-07-1981"	0	4.5	28.6	0.0336951723569794
"09-07-1981"	0	4.7	29	0.0320878514662544
"10-07-1981"	0	4.7	30	0.0401179485478521
"11-07-1981"	0	4.6	30.8	0.0385984771794947
"12-07-1981"	0	3	29	0.0346426457241436
"13-07-1981"	0.8	5	31.7	0.0404530782072543
"14-07-1981"	0	4.8	30.9	0.0301172023040093
"15-07-1981"	0	4.3	30.7	0.0184061017790105
"16-07-1981"	0	4.6	30.7	0.0206446377563764
"17-07-1981"	0	4.6	30.7	0.0184061017790105
"18-07-1981"	0	4.5	30.8	0.0227091015320141
"19-07-1981"	0	4.3	31.3	NA
"20-07-1981"	0	4.5	32.8	0.037171193581523
"21-07-1981"	0	4.2	32.5	0.0361029000070533
"22-07-1981"	0	4.3	32.7	0.0336951723569794
"23-07-1981"	0	4.4	33.1	0.0406206430369553
"24-07-1981"	0	4.7	33.9	0.0409883095564936
"25-07-1981"	0	4.6	32.5	0.0330485022617738
"26-07-1981"	0	4.2	31.8	0.0257903421869059
"27-07-1981"	0	4.1	31.8	0.0263662446113154
"28-07-1981"	0	4.4	31.6	0.0263662446113154
"29-07-1981"	0	4.4	31.7	0.0320639911021546
"30-07-1981"	0	4.7	30.9	0.0303812931521143
"31-07-1981"	0	4.9	30.1	0.0220209469401349
"01-08-1981"	0	5	30	0.0208349783881728
"02-08-1981"	0	4.3	30.5	NA
"03-08-1981"	0	4.3	31.9	0.0183193368186475
"04-08-1981"	0	3.8	30.9	0.0276221674125702
"05-08-1981"	0	4.6	32.9	NA
"06-08-1981"	0	5.1	33.4	0.0213615332413759
"07-08-1981"	0	5.2	34	0.0141291315141158
"08-08-1981"	0	4.9	33.6	0.0151182520622542
"09-08-1981"	0	5.1	33.6	0.0162716837540801
"10-08-1981"	0	4.7	33.5	0.0148376216435801
"11-08-1981"	0	4.3	31.8	0.0181458068979214
"12-08-1981"	0.2	4.3	31.7	0.0187770219845624
"13-08-1981"	0	4.5	32.7	0.0196620245802652
"14-08-1981"	1.5	4.9	32.9	0.0228392489725586
"15-08-1981"	0	4.6	32.2	0.0136784960012303
"16-08-1981"	0	5.2	33.1	0.0102767672739976
"17-08-1981"	0	5	33.2	0.00849700102455115
"18-08-1981"	0	5	34	NA
"19-08-1981"	0	4.7	33.5	0.00761037158584152
"20-08-1981"	0	5.1	33.2	0.0063332998254983
"21-08-1981"	0	4.8	33.5	0.00649761096918577
"22-08-1981"	0	4.9	33	0.00602257281119823
"23-08-1981"	0	5.4	32.6	0.00569964447434711
"24-08-1981"	0	5.3	33.1	0.00527422502806717
"25-08-1981"	0	5	32.9	0.00596075277693958
"26-08-1981"	0	5.2	32.9	0.00588591799862647
"27-08-1981"	0	5.7	32.9	0.00607137810140243
"28-08-1981"	0	5.5	32.5	0.00586422675853572
"29-08-1981"	0	4.8	31.8	0.00575034774805925
"30-08-1981"	0	4.6	31.8	0.00734275591122183
"31-08-1981"	0	5.5	35.3	0.00912984295419894
"01-09-1981"	0	5.9	33	0.00791296438510756
"02-09-1981"	0	6.3	33	0.00546402337886128
"03-09-1981"	0	5.6	32.4	0.00488134244192336
"04-09-1981"	0	5.4	32.7	0.00555566886824472
"05-09-1981"	0	4.9	33.1	0.00585744824600736
"06-09-1981"	0	5.3	33.7	0.00567507914494433
"07-09-1981"	0.1	5.6	33.8	0.00613970550768831
"08-09-1981"	1.6	5.7	32.8	0.0268750397616942
"09-09-1981"	0.2	5	31.4	0.0169376048248663
"10-09-1981"	0	5.6	33.5	0.00719498433810356
"11-09-1981"	0	6	34	0.00846283732140821
"12-09-1981"	0	6.2	34.6	0.00737935987887498
"13-09-1981"	0	6	34.9	0.00551093068555754
"14-09-1981"	0	6	34.8	0.00562724996054421
"15-09-1981"	0	6.2	34.3	0.00446161694616725
"16-09-1981"	0	5.7	33.5	0.00439735664739838
"17-09-1981"	0	6	33.9	0.00492282693859693
"18-09-1981"	0	6.1	34.6	0.00542226774168658
"19-09-1981"	0	6	34.6	0.00552394542961199
"20-09-1981"	0	6.1	34.1	0.00527747871408078
"21-09-1981"	0	5.6	34.4	0.00457712279965052
"22-09-1981"	0	5.3	34.3	0.00499196776638621
"23-09-1981"	0	4.7	32.5	0.00528642635061822
"24-09-1981"	14.2	4.9	32.9	0.00599220507507117
"25-09-1981"	1.3	5.5	33.7	0.0063332998254983
"26-09-1981"	7.6	5.3	34	0.00565382172965539
"27-09-1981"	1.8	5	34.2	0.00518767698010506
"28-09-1981"	5.5	3.9	32.8	0.00494994098871038
"29-09-1981"	2.3	4.7	33.2	0.00680264403296202
"30-09-1981"	0	5.2	33.9	0.00767381846310698
"01-10-1981"	1.1	5.1	33.9	0.019167464306196
"02-10-1981"	2	4.5	31.2	0.00995790604466353
"03-10-1981"	10.9	4.5	32.7	0.0103315376552268
"04-10-1981"	18.4	4.1	27.9	0.231312905328948
"05-10-1981"	0.1	6.5	31.1	0.0717502839722006
"06-10-1981"	0	5.5	31.8	0.0187770219845624
"07-10-1981"	0.1	6.2	32.9	0.012419319513962
"08-10-1981"	0	6.5	33.9	0.00910055978007642
"09-10-1981"	0	5.6	34.4	0.00766649766957635
"10-10-1981"	0	5.9	35.2	0.00755180523759648
"11-10-1981"	0	5.5	33.9	0.00706483689755903
"12-10-1981"	0.1	5.5	34.8	0.00730127141454826
"13-10-1981"	0	6.3	36	0.00588374887461739
"14-10-1981"	0	6.2	35.9	0.00568337604427904
"15-10-1981"	0	6.2	35.5	0.0054759535609112
"16-10-1981"	0	6.4	36.4	0.00465602468548064
"17-10-1981"	0	6.4	36.4	0.00427751254589696
"18-10-1981"	0	6.4	36.1	0.00429161185195595
"19-10-1981"	0	6.1	36.1	0.0047640470611326
"20-10-1981"	0	6.4	37.1	0.00448764643427615
"21-10-1981"	0	6.5	37.1	0.00396787009360143
"22-10-1981"	0	6.3	36.2	0.00448683301277275
"23-10-1981"	1.1	5.9	36	0.00332797851092414
"24-10-1981"	0.1	6.5	37.8	0.00330574498983112
"25-10-1981"	0	6.1	36.1	0.00318861229334104
"26-10-1981"	0	6.3	36.4	0.00322505357669351
"27-10-1981"	0	6.4	36.1	0.00340075262142863
"28-10-1981"	2.1	6.3	36	0.0337594326557483
"29-10-1981"	0	6.1	35.9	0.00863311355612064
"30-10-1981"	0	5.9	36.8	0.00605185598532075
"31-10-1981"	0	5.8	37.5	0.00557790238933775
"01-11-1981"	4.9	5.1	35.4	0.0808152856122712
"02-11-1981"	21.2	5.4	35.3	1.13708505278663
"03-11-1981"	81.2	5.8	35.1	0.80350602041861
"04-11-1981"	0.9	5.9	35.7	0.167333004572615
"05-11-1981"	8.9	6	36.1	0.0948698922229323
"06-11-1981"	0.7	6.1	36.9	0.0435017820020099
"07-11-1981"	0	6	36.8	0.0368792294899014
"08-11-1981"	0	5.9	36	0.0138574487319791
"09-11-1981"	0	6.3	34.8	0.0115256404222229
"10-11-1981"	0	6.4	35.5	0.0135060506425088
"11-11-1981"	0	6.2	36.6	0.0104241592504143
"12-11-1981"	0	5.1	35.3	0.0105858674452909
"13-11-1981"	1.9	5.7	36.3	0.00872313220249728
"14-11-1981"	0.1	5	35.9	0.0363078822259109
"15-11-1981"	2.6	4.6	34.6	0.597397753163673
"16-11-1981"	5.5	3.5	31.5	0.758060035881696
"17-11-1981"	3.3	4.4	32.4	0.293361549764414
"18-11-1981"	8.9	4.4	31.8	0.166608246013083
"19-11-1981"	4	3.5	31.2	0.120429764983874
"20-11-1981"	5.2	4.5	33.4	0.0859851602817589
"21-11-1981"	20.3	4.4	33.1	1.00395461106295
"22-11-1981"	35.3	4.7	33.3	1.33610962191974
"23-11-1981"	1.2	4.7	33.9	0.546092904003449
"24-11-1981"	9.7	5.3	34.4	0.376866084335651
"25-11-1981"	9.9	3.6	33.1	1.18992178046859
"26-11-1981"	18.7	4.2	32.4	1.52700103045408
"27-11-1981"	5.4	3.6	32.8	1.15804909667306
"28-11-1981"	14.6	3.8	32.6	0.918585087775749
"29-11-1981"	26.7	4	32.6	0.635284196426314
"30-11-1981"	6.1	3	31.4	0.46690394295351
"01-12-1981"	21	3.5	33.1	0.384681902952638
"02-12-1981"	25.8	2	28.8	7.6597774731127
"03-12-1981"	23.4	2.6	29	7.05045631034416
"04-12-1981"	0.6	5.2	33.6	1.3758718883582
"05-12-1981"	3.4	5.2	33.4	0.886843368565021
"06-12-1981"	9.6	5.4	34.5	0.803404333791987
"07-12-1981"	0	4.7	33.1	1.79675109297199
"08-12-1981"	28.8	4.2	31.3	2.05822889981406
"09-12-1981"	3.7	4.9	33.2	1.42104225351045
"10-12-1981"	1.2	5.2	33.5	0.752064577120612
"11-12-1981"	0	5.1	33.1	0.589893274268093
"12-12-1981"	0.5	5.2	34.6	0.461598807908313
"13-12-1981"	1.5	5	34.5	0.433799082201857
"14-12-1981"	4.5	3.8	33	3.61613133441182
"15-12-1981"	20.4	4	31.8	3.48631687305608
"16-12-1981"	17.3	5.4	34.7	7.57280452712834
"17-12-1981"	0.3	5.5	34.5	1.67814134353862
"18-12-1981"	0	5.5	35.2	0.964179092632491
"19-12-1981"	0	5.7	35.3	0.695781231895124
"20-12-1981"	4.2	4.2	32.4	0.736850341320956
"21-12-1981"	23.5	2.3	28.7	4.29308730818296
"22-12-1981"	10.6	5.1	33	2.95662423028687
"23-12-1981"	24.5	5.2	33	3.33064241211969
"24-12-1981"	0	5.3	34.1	1.54343102410876
"25-12-1981"	1.2	3.6	34	1.427073958516
"26-12-1981"	8.1	5.3	34.3	7.6720007052885
"27-12-1981"	1.7	5.2	34.5	7.60124011604432
"28-12-1981"	2.1	5.2	34.1	4.17362488212697
"29-12-1981"	1	5.2	34.8	1.7231984778353
"30-12-1981"	1.8	5.1	34.7	1.23489016144124
"31-12-1981"	0.5	5.9	35	0.93395625398924
"01-01-1982"	0	4.9	34.2	0.797136804905192
"02-01-1982"	0	4.1	34.5	0.690060167321187
"03-01-1982"	0	5.8	35.3	0.597154416888473
"04-01-1982"	0	6.1	35.6	0.507545734949553
"05-01-1982"	3	6	35.8	0.453837139922839
"06-01-1982"	0.9	6	35.8	0.404708650241287
"07-01-1982"	5.3	4.9	35	0.371822561139692
"08-01-1982"	2.9	4.3	34.8	0.649140252956105
"09-01-1982"	31	4.5	33.6	3.88156955016849
"10-01-1982"	24.5	3.6	32	3.44410023613158
"11-01-1982"	6.3	3.5	33.4	2.72929513274977
"12-01-1982"	1.3	3.7	32.8	1.68043847367351
"13-01-1982"	17.9	3.3	32.9	1.94833972181178
"14-01-1982"	3.6	2.6	30.3	1.27740266021081
"15-01-1982"	71.4	2	28.2	13.3299832613777
"16-01-1982"	15.9	2.6	31.4	9.31246213718418
"17-01-1982"	11.4	3.9	31.2	4.19137643430348
"18-01-1982"	0.2	3.2	30.7	2.09756872935175
"19-01-1982"	1.5	2.8	31	1.65320843799647
"20-01-1982"	2.6	3.2	31.2	3.05559685371728
"21-01-1982"	5	4.3	32.2	3.2113563177696
"22-01-1982"	25.2	3.3	30.1	3.51197899043509
"23-01-1982"	1.8	2.2	29.2	2.35186636632382
"24-01-1982"	9.3	3	31.2	2.008069638232
"25-01-1982"	24.2	2.3	28.4	1.98120290751575
"26-01-1982"	31.3	2.4	29.6	7.35906261083491
"27-01-1982"	9	3.5	31.4	6.12814767549386
"28-01-1982"	6.6	4.3	31.9	3.5320079420608
"29-01-1982"	21.7	2.7	29.9	3.50086854006751
"30-01-1982"	3.7	3	30.7	4.39258349001641
"31-01-1982"	2.3	2.4	30.8	2.38805505101404
"01-02-1982"	5	3.8	32.4	1.84598580947654
"02-02-1982"	3.1	2	30.4	1.45664486055855
"03-02-1982"	2.5	3.8	33.1	1.23252283372583
"04-02-1982"	7.4	3.5	32	1.8475822072785
"05-02-1982"	23.6	3	30.3	2.78070950939984
"06-02-1982"	7.5	3.8	30.8	4.35021895689948
"07-02-1982"	4.4	4	31.6	2.68529309652317
"08-02-1982"	7.1	3.5	30.6	1.97970525498302
"09-02-1982"	4.6	3.6	30	3.11047860277873
"10-02-1982"	11.1	3.5	31	9.69771344611428
"11-02-1982"	5.7	4.9	32	14.569923542248
"12-02-1982"	0.8	3.9	30.8	4.62886077940755
"13-02-1982"	15.4	3.4	30.8	4.73502574848074
"14-02-1982"	3.6	4.5	32.5	3.73713432423719
"15-02-1982"	11.1	3.7	31.2	3.37241441068692
"16-02-1982"	32.1	3.7	30.7	3.14192446774517
"17-02-1982"	11.3	4.2	30.9	2.98246240791527
"18-02-1982"	2.7	4.2	31.5	2.14598560175006
"19-02-1982"	0.8	4.5	32.2	2.07847821471978
"20-02-1982"	1.5	4.8	32.9	1.4954403406793
"21-02-1982"	33.2	4.1	32.3	4.95257815545251
"22-02-1982"	2.9	4.5	32.6	5.23269215049722
"23-02-1982"	5.2	3.7	30.8	5.14240050760378
"24-02-1982"	1.9	2.9	30.1	2.84775967138143
"25-02-1982"	6.1	3.5	31.7	3.62403474175379
"26-02-1982"	10.5	2.7	30.5	9.0612779036923
"27-02-1982"	0	4.8	32.9	3.84299118413444
"28-02-1982"	25.9	4.1	32.1	12.2089906755625
"01-03-1982"	9.9	4.7	32.5	13.6528132875518
"02-03-1982"	10.7	3.5	31.9	28.1118798390874
"03-03-1982"	16.9	3.1	31.1	24.5860207031558
"04-03-1982"	19.7	3.9	31.2	11.0345110922699
"05-03-1982"	2.6	2.9	29	5.2117553411678
"06-03-1982"	4.8	4.3	32	3.84013200754998
"07-03-1982"	4.1	4.2	32.2	8.92859550207264
"08-03-1982"	5.6	5.2	33.8	4.4741295380136
"09-03-1982"	3.1	5	33	3.07171548908695
"10-03-1982"	0.2	4.1	32.6	2.34332337569888
"11-03-1982"	1.6	3.7	31.3	10.349788974514
"12-03-1982"	80.6	5	31.9	22.5958629235024
"13-03-1982"	0	5.5	33.3	4.27650390323274
"14-03-1982"	0	5.2	33.5	2.71412586753895
"15-03-1982"	0	4.9	33.5	2.08764303479862
"16-03-1982"	0	5.2	34.5	1.77907240090408
"17-03-1982"	0	4.5	34.4	3.05163273191764
"18-03-1982"	19	4.1	32.5	9.36819137451696
"19-03-1982"	12.9	3.2	30	12.7330317249261
"20-03-1982"	12.6	3.9	32.4	5.50281852328426
"21-03-1982"	0.2	2.9	30.3	3.75073763506315
"22-03-1982"	6	2.5	29.9	6.83264696186937
"23-03-1982"	23.3	2.5	29.8	5.5127073530584
"24-03-1982"	24	2.7	29.8	3.81453611183674
"25-03-1982"	9.4	3.9	31.4	4.87234860304453
"26-03-1982"	2.6	3.8	31.8	4.66850274258948
"27-03-1982"	2.1	3.7	30.9	41.7807808259389
"28-03-1982"	14.5	4	32.5	24.0577946120475
"29-03-1982"	5.3	5	33	5.72356673594991
"30-03-1982"	0	5.1	33.6	3.44375062437953
"31-03-1982"	0	5.3	33.8	2.65299267090403
"01-04-1982"	0.2	4.4	33.6	1.9987496215017
"02-04-1982"	0.5	3.5	32.2	1.6906689384927
"03-04-1982"	1.8	2.8	31.4	1.48644970900525
"04-04-1982"	0	4.1	32.9	1.32438593272861
"05-04-1982"	0	4.9	34.2	1.14563748698031
"06-04-1982"	0	4.4	33.9	0.96778070613716
"07-04-1982"	0	4.1	32.8	0.867750467896637
"08-04-1982"	0	4.7	34.3	0.777466971478494
"09-04-1982"	0	5.3	34.3	0.697273589213368
"10-04-1982"	0	5.5	34.6	0.623539641334868
"11-04-1982"	0	5.3	34.1	0.564169632644466
"12-04-1982"	0	4.9	33.6	0.52571919817859
"13-04-1982"	0.5	5.4	33.7	0.491307672617614
"14-04-1982"	0	5.4	33.5	0.444586910586136
"15-04-1982"	0	5.3	33.4	0.414160065829831
"16-04-1982"	0	4.8	33.9	0.390306480242529
"17-04-1982"	0	4.8	34.2	0.372726001289472
"18-04-1982"	0.7	4.4	33.1	0.373761758003806
"19-04-1982"	0.3	5	33.8	0.360820764165661
"20-04-1982"	0	5.1	33.8	0.320544469565147
"21-04-1982"	0	5.6	33.5	0.296543112404726
"22-04-1982"	0	5.1	33.9	0.280166226136206
"23-04-1982"	0.1	4.7	33.8	0.259731993408709
"24-04-1982"	0.3	4.6	32.7	0.243946193432662
"25-04-1982"	0.1	4.2	32.3	0.235400929398909
"26-04-1982"	0	4.7	32.8	0.225386083849007
"27-04-1982"	0	4.3	32.7	0.213920745074237
"28-04-1982"	0.1	3.6	31.9	0.204998487287706
"29-04-1982"	0	5	31	0.196910908419868
"30-04-1982"	0.1	4.7	31	0.190038038997112
"01-05-1982"	0	5.1	31.1	0.175243528693213
"02-05-1982"	0	5.2	31.3	0.170402043904956
"03-05-1982"	0	4.6	31.6	0.16134703572907
"04-05-1982"	0	4.1	30.7	0.155703517338458
"05-05-1982"	0	4.5	31.8	0.156957813296706
"06-05-1982"	0	4.6	32.7	0.153047696129846
"07-05-1982"	0	5	32.5	0.143946322928266
"08-05-1982"	0	5.4	31.9	0.137842407966728
"09-05-1982"	0	5	30.9	0.132611565418842
"10-05-1982"	0	5	30.7	0.126801024479531
"11-05-1982"	0	5	31.7	0.116643559026033
"12-05-1982"	0	5.3	32.4	0.109183941558822
"13-05-1982"	0	4.8	33.2	0.098723341025055
"14-05-1982"	0	4.4	30.3	0.0918396259822537
"15-05-1982"	0	4.8	33	0.0864805339773315
"16-05-1982"	0	4.9	31.9	0.0779453021421204
"17-05-1982"	0	3.4	28.3	0.071861993858668
"18-05-1982"	1.1	3.8	31.3	0.0815113420130406
"19-05-1982"	0	4.6	31.8	0.0808614182318213
"20-05-1982"	0.2	4.6	31.1	0.0789759071869324
"21-05-1982"	0	3.5	31.1	0.0776801267320109
"22-05-1982"	0.6	4.4	31.9	0.073556079709756
"23-05-1982"	0	4.8	30.5	0.0679743813534024
"24-05-1982"	0	4.7	30.5	0.0520296930436904
"25-05-1982"	0	4.8	31.3	0.0458064762616527
"26-05-1982"	0	4.5	31	0.036231420604591
"27-05-1982"	0	4.4	31.9	0.042816338815142
"28-05-1982"	0	3.9	31.9	0.0380892753183642
"29-05-1982"	0	4.2	32.2	0.0372425035333213
"30-05-1982"	0	4.3	30.8	0.0249085932772167
"31-05-1982"	0	4.2	29.4	0.020507332206602
"01-06-1982"	0	4.8	29.4	0.0205535345479953
"02-06-1982"	0	5	28.7	0.0138563641699745
"03-06-1982"	0	4.5	28.9	NA
"04-06-1982"	0	4.7	29.1	0.0124941542922751
"05-06-1982"	0	4.2	29.9	0.0114583975779415
"06-06-1982"	0	3.9	29.7	0.0129268945320857
"07-06-1982"	0	3.8	31.1	0.0145374691088243
"08-06-1982"	0	4.1	31.2	NA
"09-06-1982"	0	4.2	30.9	0.013109100948848
"10-06-1982"	0	4.2	30.8	0.0117067622769807
"11-06-1982"	0	4.3	31	0.0124941542922751
"12-06-1982"	0	4.2	31.6	NA
"13-06-1982"	0	4.5	30.8	NA
"14-06-1982"	0	4.2	30.7	0.00982287807509857
"15-06-1982"	0	4.3	30.6	NA
"16-06-1982"	0	4.2	30.3	0.0116807327888718
"17-06-1982"	0	4.1	30.3	0.00944545049751943
"18-06-1982"	0	4.4	31.4	NA
"19-06-1982"	0	3.7	30	NA
"20-06-1982"	0	3.4	29.7	NA
"21-06-1982"	0	4.4	26	0.00881748909689206
"22-06-1982"	0	4.2	23.7	0.00803009708159764
"23-06-1982"	0	4.2	25.4	NA
"24-06-1982"	0	4.3	27	0.0069433659530508
"25-06-1982"	0	4.3	27.4	0.00881748909689206
"26-06-1982"	0	4.1	27.1	0.00767544530611379
"27-06-1982"	0	3.6	28.3	NA
"28-06-1982"	0	4.2	29.7	NA
"29-06-1982"	0	4.1	30	0.00944545049751943
"30-06-1982"	0	4	30.1	0.00957397109505716
"01-07-1982"	0	4.1	30.5	0.0101824103796028
"02-07-1982"	0	4.2	30.6	0.0102003056526777
"03-07-1982"	0	4.2	29.5	NA
"04-07-1982"	0	4.7	28.3	NA
"05-07-1982"	0.1	4.5	28.3	0.00881748909689206
"06-07-1982"	0	4.7	27.7	0.00856044790181661
"07-07-1982"	0	4.4	27.6	0.00824646720150293
"08-07-1982"	0	4.7	28.3	0.00944545049751943
"09-07-1982"	0	4.3	28.8	NA
"10-07-1982"	0	3.9	28.4	0.00822857192842806
"11-07-1982"	0	4	29.5	NA
"12-07-1982"	0	4.7	29.1	NA
"13-07-1982"	0	4.8	26.8	0.00834407778191133
"14-07-1982"	0	4.8	26.6	NA
"15-07-1982"	0	4.5	26.9	0.00709303550967701
"16-07-1982"	0	4.4	27.2	0.00822857192842806
"17-07-1982"	0	3.9	28.4	0.00982287807509857
"18-07-1982"	0	3.9	29.2	0.0116807327888718
"19-07-1982"	0.1	4	29.9	0.0129268945320857
"20-07-1982"	0.1	4	29.3	0.0169874946770751
"21-07-1982"	0	4.2	28.3	0.0151735647244857
"22-07-1982"	0	4.6	29.2	0.0145374691088243
"23-07-1982"	0	4.6	30.5	0.0129041187299904
"24-07-1982"	0	4.3	31.3	NA
"25-07-1982"	0	4.7	29	0.0122403667832133
"26-07-1982"	0.1	5.2	31.4	0.0117067622769807
"27-07-1982"	0	5.4	30.2	0.0126329782288559
"28-07-1982"	0.1	4.7	30.3	0.0133596347718962
"29-07-1982"	0	4.3	30.6	0.0135158117005497
"30-07-1982"	0	5	30.3	0.0151735647244857
"31-07-1982"	0	4.9	27.6	0.0147408244846751
"01-08-1982"	0	4.6	27.6	0.0124941542922751
"02-08-1982"	0	4	29.2	NA
"03-08-1982"	0	4.7	28.8	0.0157624818929497
"04-08-1982"	0	4.9	30.3	0.0163156085152639
"05-08-1982"	0.1	5.2	31.6	0.0135158117005497
"06-08-1982"	0	5.2	31	0.0129041187299904
"07-08-1982"	0	5.1	31	0.0147408244846751
"08-08-1982"	0	5.2	30.9	0.013109100948848
"09-08-1982"	0	5	30.4	0.0169874946770751
"10-08-1982"	0	5.2	30.6	0.0177868168744194
"11-08-1982"	0	4.4	29.8	0.0163156085152639
"12-08-1982"	0	4.5	31.3	0.0208577541902681
"13-08-1982"	0	5	31.6	0.0145689214069558
"14-08-1982"	0	4.8	31.4	0.0162510770759939
"15-08-1982"	0	5.1	32	0.0181864779730916
"16-08-1982"	0	4.8	31.3	0.0196327414061427
"17-08-1982"	0	5.2	30.1	0.0196327414061427
"18-08-1982"	0	5.6	29.5	0.0195676676858704
"19-08-1982"	0	4.3	29.4	0.0116807327888718
"20-08-1982"	0	5.4	31	0.0143341137329734
"21-08-1982"	0	5.3	30.5	NA
"22-08-1982"	0	5.3	30.4	0.011300051525279
"23-08-1982"	0	5	30.5	0.012520183780384
"24-08-1982"	0	4.7	29.3	0.0121395025167912
"25-08-1982"	0.1	4	30.1	0.012520183780384
"26-08-1982"	0	5.1	30.9	0.0133596347718962
"27-08-1982"	0	4.9	31.2	0.0123791907197941
"28-08-1982"	0	5.1	31.4	0.0109405192207747
"29-08-1982"	0	4.5	29.8	0.0116807327888718
"30-08-1982"	0	4.5	30.6	0.0119865792741514
"31-08-1982"	0	4.9	31.8	NA
"01-09-1982"	0	4.8	31.9	0.0119865792741514
"02-09-1982"	0	4.7	31.8	0.0117067622769807
"03-09-1982"	0	4.8	31.7	0.013109100948848
"04-09-1982"	0	5	32	0.0106937813647424
"05-09-1982"	0	4.9	31.4	0.0120874435405734
"06-09-1982"	0	5	31.3	0.0133596347718962
"07-09-1982"	0.3	4.8	31.5	0.0146730393593915
"08-09-1982"	0	4.8	32.5	0.0169045256837279
"09-09-1982"	0	4.9	33.1	NA
"10-09-1982"	0	5.5	31.6	0.0143341137329734
"11-09-1982"	0	6.2	30.8	0.0105630916431956
"12-09-1982"	0	5.5	32	0.00881748909689206
"13-09-1982"	0	5.1	32.8	0.0116807327888718
"14-09-1982"	0	5	32.7	NA
"15-09-1982"	0	5.6	32.8	0.0133596347718962
"16-09-1982"	0	5.4	32.9	0.0116807327888718
"17-09-1982"	0	5.2	32.4	NA
"18-09-1982"	0	5.7	33.3	0.011779970212287
"19-09-1982"	0	5.5	33.2	0.0117067622769807
"20-09-1982"	0	5.7	34	0.013109100948848
"21-09-1982"	0	6.6	33	0.0147408244846751
"22-09-1982"	0	6.8	33.1	0.0151735647244857
"23-09-1982"	0	6.1	33.5	0.0157624818929497
"24-09-1982"	0	6	34.2	0.0169045256837279
"25-09-1982"	0	5.7	34.1	0.0218354868373589
"26-09-1982"	0	5.6	34.3	0.0177868168744194
"27-09-1982"	0	5.9	34.7	NA
"28-09-1982"	0	5.9	36.3	NA
"29-09-1982"	0	6.3	36.1	0.0116807327888718
"30-09-1982"	0	7	34.8	0.00954306107792783
"01-10-1982"	0	6.7	32.4	0.00883701121297374
"02-10-1982"	0	6.1	32.8	0.00883701121297374
"03-10-1982"	0	5.8	33.2	0.0106937813647424
"04-10-1982"	0	6	32.8	0.0113472299724764
"05-10-1982"	0	6.4	35.3	0.0117067622769807
"06-10-1982"	0	6.1	35.2	0.0117327917650896
"07-10-1982"	0	6.2	35.4	0.0134496534182729
"08-10-1982"	0	6	34.4	0.0135158117005497
"09-10-1982"	0	6	34.1	0.0123791907197941
"10-10-1982"	0	6.7	34.2	0.0123791907197941
"11-10-1982"	0	7.2	33.2	0.0113472299724764
"12-10-1982"	0	6.6	33.4	0.0102003056526777
